time	V(n002)
1.000001000000000e+000	-2.107064e+000
1.000001013369398e+000	-2.107149e+000
1.000001026738796e+000	-2.107233e+000
1.000001040108193e+000	-2.107317e+000
1.000001053477591e+000	-2.107399e+000
1.000001066846989e+000	-2.107480e+000
1.000001080216386e+000	-2.107560e+000
1.000001093585784e+000	-2.107639e+000
1.000001138152226e+000	-2.107869e+000
1.000001181802636e+000	-2.108049e+000
1.000001251661120e+000	-2.108254e+000
1.000001324914366e+000	-2.108371e+000
1.000001412253112e+000	-2.108407e+000
1.000001503146396e+000	-2.108372e+000
1.000001829124110e+000	-2.108130e+000
1.000002000000000e+000	-2.108058e+000
1.000002076131396e+000	-2.107583e+000
1.000002153015022e+000	-2.107183e+000
1.000002224374467e+000	-2.106914e+000
1.000002314538945e+000	-2.106726e+000
1.000002402919102e+000	-2.106666e+000
1.000002502768637e+000	-2.106694e+000
1.000002803806857e+000	-2.106904e+000
1.000003031867795e+000	-2.106977e+000
1.000003230780485e+000	-2.106981e+000
1.000003429693174e+000	-2.106982e+000
1.000003628605863e+000	-2.106979e+000
1.000003827518552e+000	-2.106973e+000
1.000004026431241e+000	-2.106964e+000
1.000004225343931e+000	-2.106951e+000
1.000004424256620e+000	-2.106934e+000
1.005896337607177e+000	-1.787648e+000
1.011788250957735e+000	-1.476267e+000
1.017680164308292e+000	-1.172790e+000
1.023572077658850e+000	-8.772173e-001
1.029463991009407e+000	-5.895491e-001
1.035355904359965e+000	-3.097853e-001
1.041247817710522e+000	-3.792590e-002
1.042247817710522e+000	7.582558e-003
1.044247817710522e+000	9.798128e-002
1.050962103424807e+000	3.948808e-001
1.057676389139092e+000	6.834857e-001
1.064390674853377e+000	9.637960e-001
1.071104960567662e+000	1.235812e+000
1.077819246281947e+000	1.499533e+000
1.084533531996232e+000	1.754959e+000
1.091247817710517e+000	2.002091e+000
1.092247817710517e+000	2.038348e+000
1.100000000000000e+000	2.313939e+000
1.100000013291280e+000	2.314024e+000
1.100000026582559e+000	2.314107e+000
1.100000039873839e+000	2.314190e+000
1.100000053165118e+000	2.314272e+000
1.100000066456398e+000	2.314353e+000
1.100000079747677e+000	2.314432e+000
1.100000093038957e+000	2.314511e+000
1.100000137203772e+000	2.314740e+000
1.100000180193489e+000	2.314918e+000
1.100000250103806e+000	2.315125e+000
1.100000322780326e+000	2.315244e+000
1.100000410421905e+000	2.315282e+000
1.100000500656802e+000	2.315249e+000
1.100000828760052e+000	2.315004e+000
1.100001000000000e+000	2.314933e+000
1.100001034878414e+000	2.314706e+000
1.100001074739460e+000	2.314465e+000
1.100001154461550e+000	2.314053e+000
1.100001232729295e+000	2.313764e+000
1.100001319006346e+000	2.313593e+000
1.100001411754281e+000	2.313541e+000
1.100001520426406e+000	2.313579e+000
1.100001819901845e+000	2.313786e+000
1.100002045577754e+000	2.313853e+000
1.100002251978011e+000	2.313855e+000
1.100002458378269e+000	2.313854e+000
1.100002664778526e+000	2.313850e+000
1.100002871178784e+000	2.313843e+000
1.100003077579041e+000	2.313832e+000
1.100003283979299e+000	2.313819e+000
1.100003490379556e+000	2.313802e+000
1.106349376643638e+000	1.964335e+000
1.112695262907719e+000	1.624134e+000
1.119041149171800e+000	1.293197e+000
1.125387035435882e+000	9.715258e-001
1.131732921699963e+000	6.591196e-001
1.138078807964045e+000	3.559786e-001
1.144424694228126e+000	6.210290e-002
1.145424694228126e+000	1.646082e-002
1.146424694228126e+000	-2.897428e-002
1.148424694228126e+000	-1.192273e-001
1.155792737909822e+000	-4.438840e-001
1.163160781591518e+000	-7.586741e-001
1.170528825273215e+000	-1.063598e+000
1.177896868954911e+000	-1.358655e+000
1.185264912636607e+000	-1.643845e+000
1.192632956318304e+000	-1.919169e+000
1.200001000000000e+000	-2.184626e+000
1.200001015686492e+000	-2.184727e+000
1.200001031372985e+000	-2.184826e+000
1.200001047059477e+000	-2.184923e+000
1.200001062745969e+000	-2.185018e+000
1.200001078432462e+000	-2.185111e+000
