time	V(n003)
4.000027947530619e-001	-1.000000e-001
4.000030146977184e-001	-1.000000e-001
4.000031997065348e-001	-1.000000e-001
4.000033847153512e-001	-1.000000e-001
4.000035697241676e-001	-1.000000e-001
4.000037547329841e-001	-1.000000e-001
4.000039397418005e-001	-1.000000e-001
4.000041247506169e-001	-1.000000e-001
4.000043097594333e-001	-1.000000e-001
4.026717683769761e-001	-1.000000e-001
4.053392269945189e-001	-1.000000e-001
4.080066856120617e-001	-1.000000e-001
4.106741442296046e-001	-1.000000e-001
4.133416028471474e-001	-1.000000e-001
4.160090614646902e-001	-1.000000e-001
4.186765200822330e-001	-1.000000e-001
4.293908057965187e-001	-1.000000e-001
4.401050915108045e-001	-1.000000e-001
4.508193772250902e-001	-1.000000e-001
4.615336629393759e-001	-1.000000e-001
4.722479486536616e-001	-1.000000e-001
4.829622343679474e-001	-1.000000e-001
4.936765200822331e-001	-1.000000e-001
4.946765200822331e-001	-1.000000e-001
5.000000000000000e-001	-1.000000e-001
5.000000128351061e-001	-9.743298e-002
5.000000256702123e-001	-9.486596e-002
5.000000385053184e-001	-9.229894e-002
5.000000513404245e-001	-8.973192e-002
5.000000641755306e-001	-8.716490e-002
5.000000770106368e-001	-8.459788e-002
5.000000898457429e-001	-8.203086e-002
5.000001317050324e-001	-7.365900e-002
5.000001711383008e-001	-6.577234e-002
5.000002412867268e-001	-5.174265e-002
5.000003108242876e-001	-3.783514e-002
5.000004004539369e-001	-1.990921e-002
5.000004871383637e-001	-2.572327e-003
5.000005471507200e-001	9.430144e-003
5.000006071630763e-001	2.143261e-002
5.000006671754326e-001	3.343509e-002
5.000007271877889e-001	4.543756e-002
5.000007872001452e-001	5.744003e-002
5.000008472125015e-001	6.944250e-002
5.000009072248578e-001	8.144497e-002
5.000010008807968e-001	1.000000e-001
5.000010376148573e-001	1.000000e-001
5.000010743489176e-001	1.000000e-001
5.000011110829781e-001	1.000000e-001
5.000011478170384e-001	1.000000e-001
5.000011845510989e-001	1.000000e-001
5.000012212851592e-001	1.000000e-001
5.000012580192197e-001	1.000000e-001
5.000013417924711e-001	1.000000e-001
5.000014541291552e-001	1.000000e-001
5.000015555991589e-001	1.000000e-001
5.000017910703595e-001	1.000000e-001
5.000019398460619e-001	1.000000e-001
5.000021799571199e-001	1.000000e-001
5.000038850310986e-001	1.000000e-001
5.000055901050774e-001	1.000000e-001
5.000072951790561e-001	1.000000e-001
