time	V(n001)
3.080133872722757e-004	-1.000000e-001
3.109014900081422e-004	-1.000000e-001
3.166776954798752e-004	-1.000000e-001
3.216505926779378e-004	-1.000000e-001
3.261553411699479e-004	-1.000000e-001
3.308867875928733e-004	-1.000000e-001
3.326914025819304e-004	-1.000000e-001
3.348748051488509e-004	-1.000000e-001
3.376526461971411e-004	-1.000000e-001
3.403401661555981e-004	-1.000000e-001
3.473761965518854e-004	-1.000000e-001
3.499999999999999e-004	-1.000000e-001
3.500011766587220e-004	-9.976467e-002
3.500035299761661e-004	-9.929401e-002
3.501149330202088e-004	-7.701340e-002
3.502263360642514e-004	-5.473279e-002
3.503377391082941e-004	-3.245218e-002
3.504491421523369e-004	-1.017157e-002
3.505605451963796e-004	1.210904e-002
3.506719482404222e-004	3.438965e-002
3.507833512844649e-004	5.667026e-002
3.510000000000000e-004	1.000000e-001
3.510216648715535e-004	1.000000e-001
3.510649946146605e-004	1.000000e-001
3.569541404488522e-004	1.000000e-001
3.597918781872194e-004	1.000000e-001
3.654673536639537e-004	1.000000e-001
3.703776106138056e-004	1.000000e-001
3.748880510285458e-004	1.000000e-001
3.796254993254480e-004	1.000000e-001
3.814732912403553e-004	1.000000e-001
3.836527693237883e-004	1.000000e-001
3.864610900970028e-004	1.000000e-001
3.891413824662342e-004	1.000000e-001
3.943158823552455e-004	1.000000e-001
4.010000000000000e-004	1.000000e-001
4.010014445262123e-004	9.971110e-002
4.010043335786369e-004	9.913328e-002
4.011148211121159e-004	7.703578e-002
4.012253086455949e-004	5.493827e-002
4.013357961790739e-004	3.284076e-002
4.014462837125528e-004	1.074326e-002
4.015567712460318e-004	-1.135425e-002
4.016672587795108e-004	-3.345176e-002
4.017777463129898e-004	-5.554926e-002
4.020000000000000e-004	-1.000000e-001
4.020222253687010e-004	-1.000000e-001
4.020666761061030e-004	-1.000000e-001
4.080133872724079e-004	-1.000000e-001
4.109014900083860e-004	-1.000000e-001
4.166776954803421e-004	-1.000000e-001
4.216505926785512e-004	-1.000000e-001
4.261553411705557e-004	-1.000000e-001
4.308867875934691e-004	-1.000000e-001
4.326914025824254e-004	-1.000000e-001
4.348748051493539e-004	-1.000000e-001
4.376526461975708e-004	-1.000000e-001
4.403401661560505e-004	-1.000000e-001
4.473761965518973e-004	-1.000000e-001
4.500000000000000e-004	-1.000000e-001
4.500011766587221e-004	-9.976467e-002
4.500035299761661e-004	-9.929401e-002
4.501149330202088e-004	-7.701340e-002
4.502263360642514e-004	-5.473279e-002
4.503377391082940e-004	-3.245218e-002
4.504491421523367e-004	-1.017157e-002
4.505605451963793e-004	1.210904e-002
4.506719482404219e-004	3.438965e-002
4.507833512844646e-004	5.667026e-002
4.510000000000000e-004	1.000000e-001
4.510216648715535e-004	1.000000e-001
4.510649946146606e-004	1.000000e-001
4.569541404488547e-004	1.000000e-001
4.597918781872240e-004	1.000000e-001
4.654673536639628e-004	1.000000e-001
4.703776106138174e-004	1.000000e-001
4.748880510285579e-004	1.000000e-001
4.796254993254602e-004	1.000000e-001
4.814732912403654e-004	1.000000e-001
4.836527693237973e-004	1.000000e-001
4.864610900970087e-004	1.000000e-001
4.891413824662438e-004	1.000000e-001
4.943158823552542e-004	1.000000e-001
5.009999999999999e-004	1.000000e-001
5.010014445262122e-004	9.971110e-002
5.010043335786368e-004	9.913328e-002
5.011148211121156e-004	7.703578e-002
5.012253086455942e-004	5.493827e-002
5.013357961790730e-004	3.284076e-002
5.014462837125516e-004	1.074326e-002
5.015567712460304e-004	-1.135425e-002
5.016672587795090e-004	-3.345176e-002
5.017777463129878e-004	-5.554926e-002
5.020000000000000e-004	-1.000000e-001
5.020222253687012e-004	-1.000000e-001
5.020666761061036e-004	-1.000000e-001
5.080133872724280e-004	-1.000000e-001
5.109014900084235e-004	-1.000000e-001
5.166776954804146e-004	-1.000000e-001
5.216505926786471e-004	-1.000000e-001
5.261553411706508e-004	-1.000000e-001
5.308867875935625e-004	-1.000000e-001
5.326914025825028e-004	-1.000000e-001
5.348748051494333e-004	-1.000000e-001
5.376526461976399e-004	-1.000000e-001
5.403401661561183e-004	-1.000000e-001
5.473761965519022e-004	-1.000000e-001
5.499999999999999e-004	-1.000000e-001
5.500011766587220e-004	-9.976467e-002
5.500035299761661e-004	-9.929401e-002
5.501149330202088e-004	-7.701340e-002
5.502263360642515e-004	-5.473279e-002
5.503377391082942e-004	-3.245218e-002
5.504491421523371e-004	-1.017157e-002
5.505605451963798e-004	1.210904e-002
5.506719482404225e-004	3.438965e-002
5.507833512844652e-004	5.667026e-002
5.510000000000000e-004	1.000000e-001
5.510216648715535e-004	1.000000e-001
5.510649946146605e-004	1.000000e-001
5.569541404488491e-004	1.000000e-001
5.597918781872133e-004	1.000000e-001
5.654673536639417e-004	1.000000e-001
5.703776106137898e-004	1.000000e-001
5.748880510285313e-004	1.000000e-001
5.796254993254346e-004	1.000000e-001
5.814732912403446e-004	1.000000e-001
5.836527693237780e-004	1.000000e-001
5.864610900969959e-004	1.000000e-001
5.891413824662198e-004	1.000000e-001
5.943158823552297e-004	1.000000e-001
6.010000000000000e-004	1.000000e-001
6.010014445262123e-004	9.971110e-002
6.010043335786369e-004	9.913328e-002
6.011148211121156e-004	7.703578e-002
6.012253086455944e-004	5.493827e-002
6.013357961790731e-004	3.284076e-002
6.014462837125520e-004	1.074326e-002
6.015567712460307e-004	-1.135425e-002
6.016672587795095e-004	-3.345176e-002
6.017777463129883e-004	-5.554926e-002
6.020000000000000e-004	-1.000000e-001
6.020222253687012e-004	-1.000000e-001
6.020666761061036e-004	-1.000000e-001
6.080133872724239e-004	-1.000000e-001
6.109014900084159e-004	-1.000000e-001
6.166776954803997e-004	-1.000000e-001
6.216505926786273e-004	-1.000000e-001
6.261553411706313e-004	-1.000000e-001
6.308867875935435e-004	-1.000000e-001
6.326914025824870e-004	-1.000000e-001
6.348748051494172e-004	-1.000000e-001
6.376526461976258e-004	-1.000000e-001
6.403401661561049e-004	-1.000000e-001
6.473761965518969e-004	-1.000000e-001
6.500000000000000e-004	-1.000000e-001
6.500011766587220e-004	-9.976467e-002
6.500035299761662e-004	-9.929401e-002
6.500912338374225e-004	-8.175323e-002
6.501789376986789e-004	-6.421246e-002
6.502666415599352e-004	-4.667169e-002
6.503543454211915e-004	-2.913091e-002
6.504420492824478e-004	-1.159014e-002
6.505297531437042e-004	5.950630e-003
6.506174570049605e-004	2.349140e-002
6.507833512844650e-004	5.667026e-002
6.509999999999999e-004	1.000000e-001
6.510216648715534e-004	1.000000e-001
6.510649946146604e-004	1.000000e-001
6.569541404488492e-004	1.000000e-001
6.597918781872145e-004	1.000000e-001
6.654673536639450e-004	1.000000e-001
6.703776106137942e-004	1.000000e-001
6.748880510285346e-004	1.000000e-001
6.796254993254371e-004	1.000000e-001
6.814732912403463e-004	1.000000e-001
6.836527693237798e-004	1.000000e-001
6.864610900969962e-004	1.000000e-001
6.891413824662268e-004	1.000000e-001
6.943158823552399e-004	1.000000e-001
7.009999999999999e-004	1.000000e-001
7.010014445262122e-004	9.971110e-002
7.010043335786368e-004	9.913328e-002
7.011148211121156e-004	7.703578e-002
7.012253086455944e-004	5.493827e-002
7.013357961790732e-004	3.284076e-002
7.014462837125520e-004	1.074326e-002
7.015567712460308e-004	-1.135425e-002
7.016672587795097e-004	-3.345176e-002
7.017777463129884e-004	-5.554926e-002
7.019999999999999e-004	-1.000000e-001
7.020222253687011e-004	-1.000000e-001
7.020666761061034e-004	-1.000000e-001
7.080133872724217e-004	-1.000000e-001
7.109014900084120e-004	-1.000000e-001
7.166776954803927e-004	-1.000000e-001
7.216505926786183e-004	-1.000000e-001
7.261553411706227e-004	-1.000000e-001
7.308867875935352e-004	-1.000000e-001
7.326914025824802e-004	-1.000000e-001
7.348748051494094e-004	-1.000000e-001
7.376526461976183e-004	-1.000000e-001
7.403401661560992e-004	-1.000000e-001
7.473761965519020e-004	-1.000000e-001
7.499999999999999e-004	-1.000000e-001
7.500011766587220e-004	-9.976467e-002
7.500035299761661e-004	-9.929401e-002
7.501149330202088e-004	-7.701340e-002
7.502263360642514e-004	-5.473279e-002
7.503377391082941e-004	-3.245218e-002
7.504491421523368e-004	-1.017157e-002
7.505605451963795e-004	1.210904e-002
7.506719482404221e-004	3.438965e-002
7.507833512844648e-004	5.667026e-002
7.509999999999999e-004	1.000000e-001
7.510216648715535e-004	1.000000e-001
7.510649946146605e-004	1.000000e-001
7.569541404488529e-004	1.000000e-001
7.597918781872204e-004	1.000000e-001
7.654673536639556e-004	1.000000e-001
7.703776106138080e-004	1.000000e-001
7.748880510285491e-004	1.000000e-001
7.796254993254518e-004	1.000000e-001
7.814732912403585e-004	1.000000e-001
7.836527693237919e-004	1.000000e-001
7.864610900970062e-004	1.000000e-001
7.891413824662374e-004	1.000000e-001
7.943158823552456e-004	1.000000e-001
8.009999999999999e-004	1.000000e-001
8.010014445262121e-004	9.971110e-002
8.010043335786367e-004	9.913328e-002
8.011148211121155e-004	7.703578e-002
8.012253086455942e-004	5.493827e-002
8.013357961790730e-004	3.284076e-002
8.014462837125518e-004	1.074326e-002
8.015567712460305e-004	-1.135425e-002
8.016672587795093e-004	-3.345176e-002
8.017777463129880e-004	-5.554926e-002
8.019999999999999e-004	-1.000000e-001
8.020222253687010e-004	-1.000000e-001
8.020666761061034e-004	-1.000000e-001
8.080133872724252e-004	-1.000000e-001
8.109014900084180e-004	-1.000000e-001
8.166776954804037e-004	-1.000000e-001
8.216505926786325e-004	-1.000000e-001
8.261553411706364e-004	-1.000000e-001
8.308867875935484e-004	-1.000000e-001
8.326914025824911e-004	-1.000000e-001
8.348748051494215e-004	-1.000000e-001
8.376526461976296e-004	-1.000000e-001
8.403401661561090e-004	-1.000000e-001
8.473761965518987e-004	-1.000000e-001
8.499999999999998e-004	-1.000000e-001
8.500011766587219e-004	-9.976467e-002
8.500035299761660e-004	-9.929401e-002
8.501149330202087e-004	-7.701340e-002
8.502263360642515e-004	-5.473279e-002
8.503377391082942e-004	-3.245218e-002
8.504491421523369e-004	-1.017157e-002
8.505605451963796e-004	1.210904e-002
8.506719482404223e-004	3.438965e-002
8.507833512844650e-004	5.667026e-002
8.509999999999999e-004	1.000000e-001
8.510216648715534e-004	1.000000e-001
8.510649946146604e-004	1.000000e-001
8.569541404488493e-004	1.000000e-001
8.597918781872144e-004	1.000000e-001
8.654673536639446e-004	1.000000e-001
8.703776106137936e-004	1.000000e-001
8.748880510285344e-004	1.000000e-001
8.796254993254373e-004	1.000000e-001
8.814732912403465e-004	1.000000e-001
8.836527693237793e-004	1.000000e-001
8.864610900969956e-004	1.000000e-001
8.891413824662262e-004	1.000000e-001
8.943158823552413e-004	1.000000e-001
9.009999999999999e-004	1.000000e-001
9.010014445262122e-004	9.971110e-002
9.010043335786368e-004	9.913328e-002
9.011148211121154e-004	7.703578e-002
9.012253086455942e-004	5.493827e-002
9.013357961790728e-004	3.284076e-002
9.014462837125515e-004	1.074326e-002
9.015567712460301e-004	-1.135425e-002
9.016672587795089e-004	-3.345176e-002
9.017777463129875e-004	-5.554926e-002
9.019999999999999e-004	-1.000000e-001
9.020222253687012e-004	-1.000000e-001
9.020666761061037e-004	-1.000000e-001
9.080133872724302e-004	-1.000000e-001
9.109014900084278e-004	-1.000000e-001
9.166776954804230e-004	-1.000000e-001
9.216505926786582e-004	-1.000000e-001
9.261553411706618e-004	-1.000000e-001
9.308867875935732e-004	-1.000000e-001
9.326914025825116e-004	-1.000000e-001
9.348748051494427e-004	-1.000000e-001
9.376526461976484e-004	-1.000000e-001
9.403401661561267e-004	-1.000000e-001
9.473761965519003e-004	-1.000000e-001
9.499999999999999e-004	-1.000000e-001
9.500011766587220e-004	-9.976467e-002
9.500035299761661e-004	-9.929401e-002
9.501149330202089e-004	-7.701340e-002
9.502263360642516e-004	-5.473279e-002
9.503377391082944e-004	-3.245218e-002
9.504491421523371e-004	-1.017157e-002
9.505605451963799e-004	1.210904e-002
9.506719482404226e-004	3.438965e-002
9.507833512844655e-004	5.667026e-002
9.510000000000000e-004	1.000000e-001
9.510216648715535e-004	1.000000e-001
9.510649946146603e-004	1.000000e-001
9.569541404488477e-004	1.000000e-001
9.597918781872113e-004	1.000000e-001
9.654673536639383e-004	1.000000e-001
9.703776106137855e-004	1.000000e-001
9.748880510285266e-004	1.000000e-001
9.796254993254298e-004	1.000000e-001
9.814732912403405e-004	1.000000e-001
9.836527693237735e-004	1.000000e-001
9.864610900969912e-004	1.000000e-001
9.891413824662193e-004	1.000000e-001
9.943158823552307e-004	1.000000e-001
9.984715666944218e-004	1.000000e-001
9.994715666944219e-004	1.000000e-001
1.000000000000000e-003	1.000000e-001
